;DATE;QTM;NBS;LAKE_LEVEL;RICH_FLOW_END;RICH_LEVEL;H_SOREL;Q_FRYER_SO;Q_ST_OURS;LEVEL_MARINA;CONTROL;Q_CANAL
15316;1966-09-07 00:00:00;33;75.19166233;28.50380651;121.8015612;28.29249188;4.34;4;125.8015612;28.47554069;SHOAL;
15317;1966-09-08 00:00:00;33;141.1596985;28.50529806;121.8863917;28.29409789;4.3;4;125.8863917;28.47700056;SHOAL;
15318;1966-09-09 00:00:00;34;126.729484;28.50555437;124.9338249;28.30633765;4.24;3;127.9338249;28.47610339;SHOAL;
15319;1966-09-10 00:00:00;34;32.56043752;28.49843494;124.5522454;28.29857718;4.2;3;127.5522454;28.46913064;SHOAL;
15320;1966-09-11 00:00:00;34;-43.60390139;28.48553448;122.2395051;28.28993425;4.22;2.8;125.0395051;28.45710511;SHOAL;
15321;1966-09-12 00:00:00;34;-53.60962887;28.47205939;119.3253597;28.282587;4.22;2.6;121.9253597;28.4447183;SHOAL;
15322;1966-09-13 00:00:00;34;183.2373453;28.47699768;119.3364928;28.2887548;4.22;2;121.3364928;28.44965242;SHOAL;
15323;1966-09-14 00:00:00;34;60.59421942;28.47248813;118.5693821;28.28560761;4.25;2;120.5693821;28.44542935;SHOAL;
15324;1966-09-15 00:00:00;34;-208.8636248;28.44734449;114.2547613;28.26826934;4.33;3;117.2547613;28.42185832;SHOAL;
15325;1966-09-16 00:00:00;35;50.39798102;28.44242423;113.8086754;28.27591422;4.41;5.9;119.7086754;28.41709944;SHOAL;
15326;1966-09-17 00:00:00;35;82.62990219;28.44003366;113.2805473;28.27457869;4.44;5;118.2805473;28.41489992;SHOAL;
15327;1966-09-18 00:00:00;35;54.18592676;28.43549895;112.3763568;28.2717521;4.45;4;116.3763568;28.41069231;SHOAL;
15328;1966-09-19 00:00:00;35;-131.5612533;28.4167599;109.0734745;28.25879069;4.43;4;113.0734745;28.39312065;SHOAL;
15329;1966-09-20 00:00:00;35;59.27342801;28.41296996;107.4637865;28.25898053;4.39;3;110.4637865;28.38989406;SHOAL;
15330;1966-09-21 00:00:00;35;187.3329268;28.41912833;107.9724717;28.26495263;4.33;3;110.9724717;28.3958744;SHOAL;
15331;1966-09-22 00:00:00;35;290.9018408;28.43318223;110.4140967;28.27480479;4.32;5;115.4140967;28.40907379;SHOAL;
15332;1966-09-23 00:00:00;35;301.4192874;28.44782989;113.5703959;28.28327752;4.3;27;140.5703959;28.4225913;SHOAL;
15333;1966-09-24 00:00:00;36;157.261974;28.45117096;114.5296484;28.28056825;4.23;31;145.5296484;28.42558535;SHOAL;
15334;1966-09-25 00:00:00;36;121.3282339;28.4516825;114.8947817;28.28006705;4.15;17;131.8947817;28.4259648;SHOAL;
15335;1966-09-26 00:00:00;36;71.27182645;28.44832695;114.4474132;28.27730947;4.08;12;126.4474132;28.42277109;SHOAL;
15336;1966-09-27 00:00:00;36;123.3047228;28.44901247;114.4294883;28.2782102;4.08;10;124.4294883;28.42346309;SHOAL;
15337;1966-09-28 00:00:00;36;24.10803653;28.44207321;113.27893;28.27321278;4.13;7;120.27893;28.41694006;SHOAL;
15338;1966-09-29 00:00:00;36;135.2191025;28.44377201;113.2217097;28.27548062;4.23;6;119.2217097;28.41865956;SHOAL;
15339;1966-09-30 00:00:00;36;225.5484953;28.45240249;114.6303953;28.28177248;4.28;6;120.6303953;28.42678043;SHOAL;
15340;1966-10-01 00:00:00;37;-18.45627166;28.44198711;117.8662836;28.29232803;4.3;7;124.8662836;28.4151909;SHOAL;
15341;1966-10-02 00:00:00;37;100.5416451;28.44061908;118.5996627;28.2887251;4.28;6;124.5996627;28.41354899;SHOAL;
15342;1966-10-03 00:00:00;37;168.1290933;28.44441406;119.5045388;28.29091719;4.23;6;125.5045388;28.41700605;SHOAL;
15343;1966-10-04 00:00:00;37;323.0891861;28.46003433;122.5906155;28.30164428;4.21;5;127.5906155;28.43147384;SHOAL;
15344;1966-10-05 00:00:00;37;-110.4563243;28.44210544;120.2909128;28.28599239;4.21;6;126.2909128;28.41440376;SHOAL;
15345;1966-10-06 00:00:00;37;-63.42307566;28.42801974;117.15074;28.2773325;4.21;6;123.15074;28.40148593;SHOAL;
15346;1966-10-07 00:00:00;37;54.21151751;28.4232216;115.3496174;28.27632112;4.14;8;123.3496174;28.39733936;SHOAL;
15347;1966-10-08 00:00:00;37;101.9852334;28.42221628;114.6148038;28.2770467;4.09;7;121.6148038;28.39659986;SHOAL;
15348;1966-10-09 00:00:00;38;125.6270834;28.42290531;118.8235961;28.29625902;4.07;6;124.8235961;28.39575159;SHOAL;
15349;1966-10-10 00:00:00;38;105.1015583;28.42179939;119.9746627;28.292376;4.13;5;124.9746627;28.39421581;SHOAL;
15350;1966-10-11 00:00:00;38;49.95933462;28.41640843;119.3349144;28.28742603;4.17;6;125.3349144;28.38906376;SHOAL;
15351;1966-10-12 00:00:00;38;-66.71988121;28.4021228;116.5508751;28.27679903;4.22;7;123.5508751;28.375806;SHOAL;
15352;1966-10-13 00:00:00;38;39.75069112;28.39625672;114.5829834;28.27427811;4.26;8;122.5829834;28.37065181;SHOAL;
15353;1966-10-14 00:00:00;38;214.7441801;28.4039785;115.3051166;28.28174658;4.32;8;123.3051166;28.37811235;SHOAL;
15354;1966-10-15 00:00:00;38;257.6646712;28.41490474;117.5464445;28.28965118;4.38;7;124.5464445;28.38822778;SHOAL;
15355;1966-10-16 00:00:00;39;-135.5686122;28.39538427;115.9461817;28.27806651;4.37;7;122.9461817;28.36928622;SHOAL;
15356;1966-10-17 00:00:00;39;-162.1292768;28.37402647;111.6224711;28.26226469;4.37;8;119.6224711;28.34949255;SHOAL;
15357;1966-10-18 00:00:00;39;-53.94112866;28.36134906;107.9366577;28.25519726;4.35;7;114.9366577;28.33810766;SHOAL;
15358;1966-10-19 00:00:00;39;105.2847427;28.36119465;106.6206015;28.25769866;4.33;6;112.6206015;28.33841384;SHOAL;
15359;1966-10-20 00:00:00;39;189.270717;28.36756928;107.2774788;28.26370959;4.36;22.6;129.8774788;28.34455858;SHOAL;
15360;1966-10-21 00:00:00;39;321.5640813;28.38403872;110.4176451;28.27634152;4.31;34;144.4176451;28.35992904;SHOAL;
15361;1966-10-22 00:00:00;39;280.1595803;28.39704353;113.8312978;28.28441187;4.23;24;137.8312978;28.37171056;SHOAL;
15362;1966-10-23 00:00:00;39;91.71845223;28.39529996;114.675165;28.28063421;4.2;19;133.675165;28.36966171;SHOAL;
15363;1966-10-24 00:00:00;40;9.290694695;28.38708215;116.2650076;28.28571469;4.18;15;131.2650076;28.36086877;SHOAL;
15364;1966-10-25 00:00:00;40;36.54209504;28.38093331;115.6837838;28.27972264;4.17;12;127.6837838;28.35493018;SHOAL;
15365;1966-10-26 00:00:00;40;142.0769101;28.38297005;115.8546646;28.28174285;4.19;9;124.8546646;28.35690511;SHOAL;
15366;1966-10-27 00:00:00;40;191.9155308;28.38881275;117.0090107;28.28634298;4.17;9;126.0090107;28.36233021;SHOAL;
15367;1966-10-28 00:00:00;40;74.74481393;28.38554958;116.8003347;28.28298195;4.18;8;124.8003347;28.35914253;SHOAL;
15368;1966-10-29 00:00:00;40;90.29715368;28.38351553;116.3503802;28.28146899;4.28;7;123.3503802;28.35727125;SHOAL;
15369;1966-10-30 00:00:00;40;79.77730485;28.38071025;115.6729556;28.27948837;4.3;7;122.6729556;28.35471104;SHOAL;
15370;1966-10-31 00:00:00;40;232.6556539;28.38970951;117.1213613;28.28717065;4.26;6;123.1213613;28.36318632;SHOAL;
15371;1966-11-01 00:00:00;41;-76.67350228;28.37471965;116.8041854;28.2827529;4.26;6;122.8041854;28.34831121;SHOAL;
15372;1966-11-02 00:00:00;41;-23.37921835;28.36394826;114.6589667;28.27405629;4.31;6;120.6589667;28.33831587;SHOAL;
15373;1966-11-03 00:00:00;41;258.8454488;28.37506178;115.9720935;28.28450001;4.39;11;126.9720935;28.34895435;SHOAL;
15374;1966-11-04 00:00:00;41;325.6774229;28.39115366;119.6317396;28.29678648;4.35;23;142.6317396;28.36369815;SHOAL;
15375;1966-11-05 00:00:00;41;73.83802636;28.38758639;120.2220199;28.29173769;4.27;16;136.2220199;28.35991044;SHOAL;
15376;1966-11-06 00:00:00;41;130.9741512;28.3884042;120.5941257;28.29205118;4.23;12;132.5941257;28.36058929;SHOAL;
15377;1966-11-07 00:00:00;41;299.2354583;28.40211753;123.4521641;28.30293446;4.2;11;134.4521641;28.3732353;SHOAL;
15378;1966-11-08 00:00:00;41;475.792873;28.42912515;129.8440849;28.32314887;4.19;12;141.8440849;28.39778393;SHOAL;
15379;1966-11-09 00:00:00;42;45.58373397;28.42249334;132.8169539;28.3222402;4.25;21;153.8169539;28.3899846;SHOAL;
15380;1966-11-10 00:00:00;42;265.5743199;28.4326401;135.9412678;28.32891145;4.37;30;165.9412678;28.39890103;SHOAL;
15381;1966-11-11 00:00:00;42;27.64743598;28.42428688;135.3687037;28.32021651;4.51;58;193.3687037;28.390776;SHOAL;
15382;1966-11-12 00:00:00;42;217.042235;28.43056223;136.4344369;28.32572341;4.64;48;184.4344369;28.39662565;SHOAL;
15383;1966-11-13 00:00:00;42;120.4808935;28.42932332;136.5657482;28.32408783;4.74;30;166.5657482;28.39533414;SHOAL;
15384;1966-11-14 00:00:00;42;234.7039233;28.43685203;138.1383176;28.33022565;4.77;20;158.1383176;28.40223303;SHOAL;
15385;1966-11-15 00:00:00;42;27.75117952;28.42835999;136.9796915;28.32230383;4.74;16;152.9796915;28.39420502;SHOAL;
15386;1966-11-16 00:00:00;43;152.9633468;28.42955223;138.1154433;28.32928947;4.67;13;151.1154433;28.39494239;SHOAL;
15387;1966-11-17 00:00:00;43;159.0213243;28.43114049;138.8548124;28.32998798;4.64;12;150.8548124;28.39623452;SHOAL;
15388;1966-11-18 00:00:00;43;179.8520945;28.43427599;139.7641059;28.33218586;4.67;17;156.7641059;28.39900584;SHOAL;
15389;1966-11-19 00:00:00;43;-29.11593555;28.42130446;137.439876;28.3208672;4.56;19;156.439876;28.38696518;SHOAL;
15390;1966-11-20 00:00:00;43;116.1665543;28.41970436;136.2660335;28.32081944;4.43;14;150.2660335;28.38583522;SHOAL;
15391;1966-11-21 00:00:00;43;154.3188889;28.42110618;136.1257877;28.32263879;4.3;10;146.1257877;28.38729321;SHOAL;
15392;1966-11-22 00:00:00;43;227.845053;28.42814629;137.51702;28.32859105;4.21;9;146.51702;28.39377612;SHOAL;
15393;1966-11-23 00:00:00;43;204.1435677;28.43323922;139.0664415;28.33206868;4.17;9;148.0664415;28.39824849;SHOAL;
15394;1966-11-24 00:00:00;44;68.57703054;28.42780431;138.6350355;28.32715604;4.19;10;148.6350355;28.39298636;SHOAL;
15395;1966-11-25 00:00:00;44;145.55904;28.42834167;138.5867236;28.32783785;4.26;12;150.5867236;28.39354308;SHOAL;
15396;1966-11-26 00:00:00;44;-24.64412097;28.41581621;136.0044833;28.3174185;4.42;36;172.0044833;28.38205183;SHOAL;
15397;1966-11-27 00:00:00;44;132.2632612;28.41556529;135.010091;28.3186271;4.55;28;163.010091;28.38219524;SHOAL;
15398;1966-11-28 00:00:00;44;173.400398;28.41852536;135.2538413;28.32164506;4.69;20;155.2538413;28.38505959;SHOAL;
15399;1966-11-29 00:00:00;44;218.0114317;28.42487277;136.6446557;28.32681358;4.83;17;153.6446557;28.39085199;SHOAL;
15400;1966-11-30 00:00:00;44;129.9395963;28.42433878;137.0433582;28.32560507;4.84;17;154.0433582;28.39015832;SHOAL;
15401;1966-12-01 00:00:00;45;152.932135;28.42552128;138.2414768;28.32967315;4.85;21;159.2414768;28.39086096;SHOAL;
15402;1966-12-02 00:00:00;45;85.93691216;28.42149077;137.8523426;28.32564814;4.86;19;156.8523426;28.3869863;SHOAL;
15403;1966-12-03 00:00:00;45;125.4189044;28.42054215;137.5135093;28.32506053;4.89;12;149.5135093;28.38617338;SHOAL;
15404;1966-12-04 00:00:00;45;147.4297556;28.42130795;137.5451573;28.32587948;4.82;8;145.5451573;28.38692651;SHOAL;
15405;1966-12-05 00:00:00;45;320.7007892;28.43536062;140.4581112;28.3376798;4.7;9;149.4581112;28.39981251;SHOAL;
15406;1966-12-06 00:00:00;45;112.7964423;28.43319734;141.0823232;28.33428989;4.68;11;152.0823232;28.39739923;SHOAL;
15407;1966-12-07 00:00:00;45;474.6268773;28.45877099;146.6683027;28.35536968;4.78;16;162.6683027;28.4206946;SHOAL;
15408;1966-12-08 00:00:00;45;76.62682124;28.45332318;147.5292394;28.34780817;4.91;45;192.5292394;28.41489511;SHOAL;
15409;1966-12-09 00:00:00;46;199.4050896;28.45737077;146.5640304;28.34221674;5.08;85;231.5640304;28.41933697;SHOAL;
15410;1966-12-10 00:00:00;46;294.6815786;28.46874127;148.5837198;28.35213915;5.28;78;226.5837198;28.42987426;SHOAL;
15411;1966-12-11 00:00:00;46;502.5379755;28.49584147;154.9937975;28.37322487;5.41;83;237.9937975;28.45429459;SHOAL;
15412;1966-12-12 00:00:00;46;427.2289798;28.51660733;161.6344235;28.38652047;5.49;65;226.6344235;28.47222864;SHOAL;
15413;1966-12-13 00:00:00;46;354.2018893;28.53126214;167.0567234;28.39463569;5.53;37;204.0567234;28.48453258;SHOAL;
15414;1966-12-14 00:00:00;46;265.6853568;28.53873954;170.5244078;28.39754;5.53;26;196.5244078;28.49048716;SHOAL;
15415;1966-12-15 00:00:00;46;331.7638939;28.55103176;174.3467931;28.40555785;5.54;19;193.3467931;28.50108342;SHOAL;
15416;1966-12-16 00:00:00;47;550.7785892;28.5798553;179.5302627;28.41811234;5.47;13;192.5302627;28.52758427;SHOAL;
15417;1966-12-17 00:00:00;47;57.92657481;28.5704915;179.2756574;28.40719301;5.39;13;192.2756574;28.5183358;SHOAL;
15418;1966-12-18 00:00:00;47;-61.53984556;28.55207628;175.2906248;28.39238331;5.27;14;189.2906248;28.5017068;SHOAL;
15419;1966-12-19 00:00:00;47;-30.22374585;28.53639915;170.6602031;28.38217592;5.18;12;182.6602031;28.48808714;SHOAL;
15420;1966-12-20 00:00:00;47;142.4055034;28.53429604;168.6610994;28.38339924;5.14;11;179.6610994;28.48686193;SHOAL;
15421;1966-12-21 00:00:00;47;129.8250529;28.53134853;167.3690813;28.38226741;5.2;11;178.3690813;28.48448181;SHOAL;
15422;1966-12-22 00:00:00;47;139.1135788;28.52920194;166.4832795;28.38133942;5.21;10;176.4832795;28.48272422;SHOAL;
15423;1966-12-23 00:00:00;47;148.7320651;28.52785434;165.9016948;28.38080272;5.09;10;175.9016948;28.48163202;SHOAL;
15424;1966-12-24 00:00:00;48;198.1534086;28.53043992;163.4043495;28.37226343;4.98;10;173.4043495;28.48529697;SHOAL;
15425;1966-12-25 00:00:00;48;297.5052885;28.54073816;164.7081211;28.3821413;5.11;9;173.7081211;28.49503224;SHOAL;
15426;1966-12-26 00:00:00;48;200.7929556;28.54348419;165.7037171;28.38347145;5.17;11;176.7037171;28.49734837;SHOAL;
15427;1966-12-27 00:00:00;48;154.3993354;28.54260627;165.8496362;28.38210969;5;11;176.8496362;28.49640681;SHOAL;
15428;1966-12-28 00:00:00;48;175.142078;28.54331587;166.0424199;28.38257341;4.88;10;176.0424199;28.49703175;SHOAL;
15429;1966-12-29 00:00:00;48;239.951832;28.54896999;167.2740103;28.38696658;5.02;10;177.2740103;28.50214501;SHOAL;
15430;1966-12-30 00:00:00;48;173.7083938;28.54944693;167.7771581;28.38653064;5.12;10;177.7771581;28.502401;SHOAL;
15431;1966-12-31 00:00:00;48;200.280621;28.55192814;168.4533711;28.38817398;5.12;10;178.4533711;28.50458525;SHOAL;
15432;1967-01-01 00:00:00;1;155.8099519;28.55112644;163.9522285;28.36944626;5.15;10;173.9522285;28.50574692;SHOAL;
15433;1967-01-02 00:00:00;1;95.1740504;28.54591571;161.4949091;28.36864364;5.19;10;171.4949091;28.50159727;SHOAL;
15434;1967-01-03 00:00:00;1;118.3725356;28.54264385;160.0670876;28.36786418;5.17;9;169.0670876;28.49894194;SHOAL;
15435;1967-01-04 00:00:00;1;111.0324778;28.53890628;158.8717382;28.36597997;5.17;9;167.8717382;28.49571451;SHOAL;
15436;1967-01-05 00:00:00;1;123.6757931;28.53622561;157.9597412;28.3647498;5.15;9;166.9597412;28.49342068;SHOAL;
15437;1967-01-06 00:00:00;1;139.7401073;28.53484149;157.3954263;28.36432588;5.08;8;165.3954263;28.49227592;SHOAL;
15438;1967-01-07 00:00:00;1;189.1491472;28.53727989;157.7020742;28.3666303;4.98;8;165.7020742;28.49458426;SHOAL;
15439;1967-01-08 00:00:00;1;135.3554906;28.53556495;157.4584835;28.36507688;5.02;8;165.4584835;28.49297263;SHOAL;
15440;1967-01-09 00:00:00;2;99.66533689;28.53102165;159.6115241;28.3739228;4.97;8;167.6115241;28.4875161;SHOAL;
15441;1967-01-10 00:00:00;2;120.9224956;28.52803211;159.7022622;28.37010786;4.99;8;167.7022622;28.48448774;SHOAL;
15442;1967-01-11 00:00:00;2;132.8969027;28.5259783;159.3125126;28.36841894;5.09;7;166.3125126;28.48259958;SHOAL;
15443;1967-01-12 00:00:00;2;179.4159249;28.52752267;159.4996874;28.36990248;5.1;7;166.4996874;28.48406455;SHOAL;
15444;1967-01-13 00:00:00;2;117.8838358;28.5243334;158.9126542;28.36725042;5.12;7;165.9126542;28.48112428;SHOAL;
15445;1967-01-14 00:00:00;2;111.9288383;28.52074198;157.9914447;28.36479381;5.19;7;164.9914447;28.4779236;SHOAL;
15446;1967-01-15 00:00:00;2;79.70432947;28.51475694;156.4763559;28.36066686;5.12;7;163.4763559;28.47258121;SHOAL;
15447;1967-01-16 00:00:00;3;93.59736488;28.51004141;152.8633266;28.3494913;4.96;6;158.8633266;28.46939249;SHOAL;
15448;1967-01-17 00:00:00;3;160.4069099;28.51066384;151.8281442;28.35251008;4.83;6;157.8281442;28.47044595;SHOAL;
15449;1967-01-18 00:00:00;3;46.82420175;28.50263033;149.8928537;28.34696161;4.72;5;154.8928537;28.46321823;SHOAL;
15450;1967-01-19 00:00:00;3;156.0330317;28.50312484;149.3680108;28.34869461;4.71;5;154.3680108;28.46393127;SHOAL;
15451;1967-01-20 00:00:00;3;115.5752207;28.50054123;148.6840909;28.34704499;4.76;5;153.6840909;28.46163243;SHOAL;
15452;1967-01-21 00:00:00;3;155.9216951;28.50110444;148.5752263;28.34795725;4.86;5;153.5752263;28.46224097;SHOAL;
15453;1967-01-22 00:00:00;3;78.33325993;28.49572159;147.4783234;28.34381054;4.91;6;153.4783234;28.45731432;SHOAL;
15454;1967-01-23 00:00:00;3;149.4356549;28.49588544;147.1502734;28.34470826;4.92;7;154.1502734;28.45761217;SHOAL;
15455;1967-01-24 00:00:00;4;209.3652189;28.50068836;147.2099819;28.34561554;5.04;19;166.2099819;28.4623907;SHOAL;
15456;1967-01-25 00:00:00;4;366.4286947;28.51748586;150.5654234;28.35863094;5.19;34;184.5654234;28.47779373;SHOAL;
15457;1967-01-26 00:00:00;4;438.515258;28.53949944;156.0278452;28.37339204;5.28;42;198.0278452;28.49751395;SHOAL;
15458;1967-01-27 00:00:00;4;548.9614751;28.56950518;163.7948125;28.39287506;5.3;29;192.7948125;28.52419364;SHOAL;
15459;1967-01-28 00:00:00;4;576.289439;28.60095532;172.6184111;28.41183999;5.69;20;192.6184111;28.5517782;SHOAL;
15460;1967-01-29 00:00:00;4;412.6130041;28.61919256;179.0905715;28.41973755;6.13;16;195.0905715;28.56712068;SHOAL;
15461;1967-01-30 00:00:00;4;286.9712308;28.62735859;182.7673377;28.42142473;6.24;13;195.7673377;28.5736214;SHOAL;
15462;1967-01-31 00:00:00;4;246.5887906;28.63219079;184.8928004;28.42252382;6.14;13;197.8928004;28.5774871;SHOAL;
15463;1967-02-01 00:00:00;5;231.627364;28.63579013;184.8596441;28.41832818;5.92;13;197.8596441;28.58110166;SHOAL;
15464;1967-02-02 00:00:00;5;219.8447999;28.63846269;185.393319;28.42043484;5.76;12;197.393319;28.58352921;SHOAL;
15465;1967-02-03 00:00:00;5;241.4237366;28.64273608;186.4258104;28.42336617;6.12;11;197.4258104;28.58732857;SHOAL;
15466;1967-02-04 00:00:00;5;245.7377667;28.64725365;187.6612797;28.42611974;6.25;12;199.6612797;28.59127893;SHOAL;
15467;1967-02-05 00:00:00;5;118.9450376;28.64199142;186.9646018;28.42108747;6.2;12;198.9646018;28.58633655;SHOAL;
15468;1967-02-06 00:00:00;5;121.1928403;28.63697588;185.7312895;28.41769932;5.83;11;196.7312895;28.58188723;SHOAL;
15469;1967-02-07 00:00:00;5;173.7360597;28.63607403;185.1720747;28.41791924;5.71;11;196.1720747;28.58124212;SHOAL;
15470;1967-02-08 00:00:00;6;224.6355477;28.63918871;183.1757189;28.41133585;6.04;11;194.1757189;28.58526654;SHOAL;
15471;1967-02-09 00:00:00;6;176.9047318;28.63873244;182.4881747;28.41252836;5.85;11;193.4881747;28.58512168;SHOAL;
15472;1967-02-10 00:00:00;6;172.7341368;28.63799517;182.1352728;28.41249331;5.89;10;192.1352728;28.58454426;SHOAL;
15473;1967-02-11 00:00:00;6;154.3433191;28.6358762;181.605134;28.41113551;6.02;10;191.605134;28.5826654;SHOAL;
15474;1967-02-12 00:00:00;6;110.6843602;28.63046375;180.3620854;28.40738109;5.96;9;189.3620854;28.57781597;SHOAL;
15475;1967-02-13 00:00:00;6;126.7805807;28.62638396;179.1727976;28.40520146;5.81;8;187.1727976;28.57427484;SHOAL;
15476;1967-02-14 00:00:00;6;151.7857525;28.62430496;178.4008199;28.40452068;5.78;8;186.4008199;28.57254549;SHOAL;
15477;1967-02-15 00:00:00;7;139.3360364;28.62115748;182.0095301;28.4198438;5.64;8;190.0095301;28.56776351;SHOAL;
15478;1967-02-16 00:00:00;7;159.9186517;28.61942661;182.777271;28.4158751;5.93;9;191.777271;28.56568492;SHOAL;
15479;1967-02-17 00:00:00;7;111.4352504;28.61396612;181.8967597;28.41102275;5.94;10;191.8967597;28.56062324;SHOAL;
15480;1967-02-18 00:00:00;7;106.7920553;28.6082365;180.4500596;28.40715905;5.8;9;189.4500596;28.55554887;SHOAL;
15481;1967-02-19 00:00:00;7;116.9957802;28.60340384;179.0106937;28.40441028;5.74;9;188.0106937;28.55136814;SHOAL;
15482;1967-02-20 00:00:00;7;130.4385643;28.5997079;177.8073065;28.40255336;5.65;7;184.8073065;28.54821544;SHOAL;
15483;1967-02-21 00:00:00;7;136.8413511;28.5965906;176.7955243;28.40097904;5.82;7;183.7955243;28.54554961;SHOAL;
15484;1967-02-22 00:00:00;8;116.8192333;28.59190435;178.4779399;28.40937988;5.97;7;185.4779399;28.54010995;SHOAL;
15485;1967-02-23 00:00:00;8;98.8605798;28.58579688;177.7514839;28.40336167;6.1;7;184.7514839;28.53432934;SHOAL;
15486;1967-02-24 00:00:00;8;107.4284343;28.58042874;176.4061842;28.39959153;6.26;7;183.4061842;28.52956149;SHOAL;
15487;1967-02-25 00:00:00;8;101.4187247;28.57471121;174.7908972;28.39597278;6.13;6;180.7908972;28.52456471;SHOAL;
15488;1967-02-26 00:00:00;8;110.2403338;28.56979416;173.2537864;28.39317238;5.97;6;179.2537864;28.52033354;SHOAL;
15489;1967-02-27 00:00:00;8;112.91024;28.5651977;171.8115507;28.39057284;5.82;6;177.8115507;28.51638007;SHOAL;
15490;1967-02-28 00:00:00;8;76.66232139;28.55793631;169.8547061;28.38579062;5.8;6;175.8547061;28.50997803;SHOAL;
15491;1967-03-01 00:00:00;9;66.48068163;28.54994453;170.3453159;28.39147572;5.78;6;176.3453159;28.5017708;SHOAL;
15492;1967-03-02 00:00:00;9;107.9493517;28.54516347;169.5121364;28.38730202;5.88;6;175.5121364;28.49735563;SHOAL;
15493;1967-03-03 00:00:00;9;77.25312539;28.53811211;167.765311;28.38215406;5.94;6;173.765311;28.49107139;SHOAL;
15494;1967-03-04 00:00:00;9;57.21072069;28.52967055;165.4267572;28.37648402;5.95;6;171.4267572;28.48365433;SHOAL;
15495;1967-03-05 00:00:00;9;83.16106945;28.52340154;163.3416334;28.37293972;5.85;6;169.3416334;28.47828568;SHOAL;
15496;1967-03-06 00:00:00;9;97.11020907;28.51835603;161.5969949;28.37022271;5.82;6;167.5969949;28.4739935;SHOAL;
15497;1967-03-07 00:00:00;9;99.67251706;28.51363581;160.0353258;28.36754011;5.6;6;166.0353258;28.46994762;SHOAL;
15498;1967-03-08 00:00:00;9;92.36887776;28.5084723;158.4474147;28.36438144;5.49;6;164.4474147;28.46546052;SHOAL;
15499;1967-03-09 00:00:00;10;106.2588463;28.50444784;158.3118015;28.366958;5.63;6;164.3118015;28.46149358;SHOAL;
15500;1967-03-10 00:00:00;10;86.50992094;28.49894807;157.1247258;28.3625775;5.69;6;163.1247258;28.45649732;SHOAL;
15501;1967-03-11 00:00:00;10;92.10795021;28.49398183;155.6890945;28.35928179;5.6;7;162.6890945;28.45214003;SHOAL;
15502;1967-03-12 00:00:00;10;116.3500584;28.49098571;154.5760947;28.35773515;5.35;9;163.5760947;28.44961599;SHOAL;
15503;1967-03-13 00:00:00;10;197.7988175;28.49431287;154.8853506;28.36112347;5.12;10;164.8853506;28.45281199;SHOAL;
15504;1967-03-14 00:00:00;10;173.9170388;28.49576707;155.2927299;28.36211267;5.12;12;167.2927299;28.45409339;SHOAL;
15505;1967-03-15 00:00:00;10;204.1821561;28.49950774;156.208371;28.36489904;5.19;12;168.208371;28.45744567;SHOAL;
15506;1967-03-16 00:00:00;11;219.6831318;28.50430828;158.8484988;28.37338886;5.18;11;169.8484988;28.46112637;SHOAL;
15507;1967-03-17 00:00:00;11;228.7067521;28.50962378;160.8830699;28.37615398;5.15;10;170.8830699;28.46556953;SHOAL;
15508;1967-03-18 00:00:00;11;230.7779968;28.51495001;162.7086947;28.37928222;5.11;8;170.7086947;28.47010745;SHOAL;
15509;1967-03-19 00:00:00;11;216.9862831;28.51908207;164.2112153;28.38156437;5.04;8;172.2112153;28.47359072;SHOAL;
15510;1967-03-20 00:00:00;11;157.8978878;28.5185789;164.6206224;28.38024141;4.85;7;171.6206224;28.47291077;SHOAL;
15511;1967-03-21 00:00:00;11;132.600341;28.51612167;164.2414522;28.37798184;4.8;7;171.2414522;28.47061726;SHOAL;
15512;1967-03-22 00:00:00;11;141.6224074;28.51439467;163.7461109;28.37679858;4.88;6;169.7461109;28.46910415;SHOAL;
15513;1967-03-23 00:00:00;11;122.520624;28.51124378;162.9105109;28.37452331;4.93;6;168.9105109;28.46631408;SHOAL;
15514;1967-03-24 00:00:00;12;125.1233669;28.50827302;164.2848615;28.38145887;4.95;6;170.2848615;28.46274987;SHOAL;
15515;1967-03-25 00:00:00;12;143.138801;28.50663508;164.4185755;28.379317;4.96;7;171.4185755;28.46105419;SHOAL;
15516;1967-03-26 00:00:00;12;227.575274;28.5114699;165.5007828;28.38324637;4.93;8;173.5007828;28.46542171;SHOAL;
15517;1967-03-27 00:00:00;12;356.6312338;28.52608883;169.0228323;28.39476211;4.9;11;180.0228323;28.47849586;SHOAL;
15518;1967-03-28 00:00:00;12;517.882293;28.55273721;176.0207288;28.41486628;4.92;19;195.0207288;28.50204195;SHOAL;
15519;1967-03-29 00:00:00;12;697.3999011;28.59250241;187.1057639;28.4439387;5.01;32;219.1057639;28.53678273;SHOAL;
15520;1967-03-30 00:00:00;12;825.7780678;28.64113572;201.5289697;28.47826279;5.13;42;243.5289697;28.57870388;SHOAL;
15521;1967-03-31 00:00:00;12;948.887933;28.69796595;218.8203151;28.51794464;5.26;55;273.8203151;28.62726691;SHOAL;
15522;1967-04-01 00:00:00;13;1121.517887;28.76620588;247.8816772;28.59932445;5.38;91;338.8816772;28.68108977;SHOAL;
