Baseline_discharge;Baseline_h_SJSR;Baseline_h_RP;Baseline_slope;alt1_discharge;alt1_h_SJSR;alt1_h_RP;alt1_slope;alt2_discharge;alt2_h_SJSR;alt2_h_RP;alt2_slope;alt3_discharge;alt3_h_SJSR;alt3_h_RP;alt3_slope
1452.454757;30.503119;31.042171;0.000014621932;1464.358086;30.426215;30.99436735;0.000015411276;1470.259384;30.185684;30.845341;0.000017893373;;;;
1458.584564;30.510575;31.050625;0.000014648996;1470.327765;30.434063;31.0031282;0.000015436041;1476.285716;30.193547;30.854380;0.000017925279;;;;
1464.718634;30.518014;31.059047;0.000014675663;1476.296265;30.441896;31.01185459;0.000015460285;1482.310138;30.201395;30.863396;0.000017956946;;;;
1470.858981;30.525441;31.067439;0.000014701834;1482.262256;30.449710;31.02054438;0.000015484047;1488.335802;30.209232;30.872392;0.000017988385;;;;
1477.007438;30.532860;31.075804;0.000014727492;1488.226989;30.457506;31.02920004;0.000015507362;1494.366588;30.217059;30.881369;0.000018019568;;;;
1483.165060;30.540265;31.084140;0.000014752760;1494.189004;30.465283;31.03782155;0.000015530264;1500.400540;30.224877;30.890325;0.000018050473;;;;
1489.329602;30.547664;31.092460;0.000014777742;1500.147186;30.473041;31.04641021;0.000015552782;1506.433759;30.232595;30.899208;0.000018082069;;;;
1495.497229;30.555043;31.100743;0.000014802250;1506.101961;30.480780;31.05496659;0.000015574961;1512.468943;30.240475;30.908168;0.000018111350;;;;
1501.671555;30.562415;31.109000;0.000014826263;1512.052575;30.488495;31.06348162;0.000015596654;1518.511011;30.248263;30.917060;0.000018141309;;;;
1507.853798;30.569779;31.117233;0.000014849836;1518.002244;30.496199;31.07197107;0.000015617982;1524.559488;30.256044;30.925934;0.000018170957;;;;
1514.042461;30.577132;31.125443;0.000014873070;1523.948754;30.503891;31.08043071;0.000015638787;1530.613307;30.263816;30.934787;0.000018200255;;;;
1520.236009;30.584480;31.133630;0.000014895827;1529.892404;30.511653;31.08895252;0.000015659401;1536.673149;30.271581;30.943619;0.000018229215;;;;
1526.434650;30.591820;31.141794;0.000014918194;1535.829352;30.519246;31.09726294;0.000015678866;1542.737673;30.279336;30.952427;0.000018257781;;;;
1532.638255;30.599148;31.149940;0.000014940360;1541.760126;30.526908;31.10563561;0.000015698132;1548.809208;30.287063;30.961189;0.000018285848;;;;
1538.846002;30.606466;31.158063;0.000014962213;1547.684971;30.534564;31.11398325;0.000015716904;1554.889331;30.294827;30.969980;0.000018313682;;;;
1545.056615;30.613775;31.166160;0.000014983594;1553.601618;30.542211;31.12230483;0.000015735191;1560.973599;30.302574;30.978734;0.000018341010;;;;
1551.266618;30.621070;31.174234;0.000015004715;1559.509812;30.549852;31.13060278;0.000015753015;1567.061050;30.310280;30.987423;0.000018367686;;;;
1557.474586;30.628354;31.182284;0.000015025485;1565.411221;30.557488;31.13888063;0.000015770434;1573.153196;30.318002;30.996112;0.000018393917;;;;
1563.677650;30.635626;31.190310;0.000015045948;1571.307416;30.565121;31.14714138;0.000015787470;1579.254739;30.325712;31.004765;0.000018419498;;;;
1569.874655;30.642880;31.198316;0.000015066343;1577.195592;30.572749;31.15538276;0.000015804107;1585.356516;30.333414;31.013389;0.000018444495;;;;
1576.071138;30.650142;31.206302;0.000015086000;1583.074393;30.580370;31.1636037;0.000015820359;1591.457612;30.341106;31.021980;0.000018468907;;;;
1582.253630;30.657392;31.214258;0.000015105136;1588.943419;30.587986;31.17180481;0.000015836238;1597.558126;30.348787;31.030540;0.000018492734;;;;
1588.423784;30.664633;31.222190;0.000015123895;1594.805182;30.595597;31.1799873;0.000015851742;1603.658173;30.356458;31.039068;0.000018515966;;;;
1594.580630;30.671860;31.230099;0.000015142397;1600.659111;30.603203;31.18815087;0.000015866858;1609.760165;30.364122;31.047566;0.000018538604;;;;
1600.721425;30.679067;31.237984;0.000015160761;1606.507298;30.610809;31.19629883;0.000015881567;1615.865221;30.371779;31.056034;0.000018560606;;;;
1606.844233;30.686252;31.245844;0.000015179085;1612.350718;30.618415;31.20443223;0.000015895879;1621.967456;30.379426;31.064471;0.000018582026;;;;
1612.948683;30.693421;31.253680;0.000015197180;1618.189857;30.626021;31.21255083;0.000015909787;1628.068498;30.387071;31.072886;0.000018602918;;;;
1619.037288;30.700576;31.261493;0.000015215015;1624.026441;30.633627;31.22065523;0.000015923291;1634.171405;30.394705;31.081271;0.000018623284;;;;
1625.108747;30.707717;31.269283;0.000015232615;1629.859249;30.641234;31.22874421;0.000015936358;1640.274341;30.402358;31.089662;0.000018643296;;;;
1631.164392;30.714845;31.277052;0.000015249999;1635.692259;30.648847;31.23682174;0.000015948975;1646.385388;30.409957;31.097970;0.000018662520;;;;
1637.205742;30.721960;31.284800;0.000015267171;1641.523562;30.656463;31.24488519;0.000015961116;1652.496121;30.417569;31.106277;0.000018681392;;;;
1643.233383;30.729063;31.292527;0.000015284122;1647.354844;30.664083;31.25293539;0.000015972764;1658.610599;30.425172;31.114558;0.000018699785;;;;
1649.250107;30.736153;31.300235;0.000015300879;1653.182929;30.671699;31.26096626;0.000015984027;1664.728222;30.432766;31.122814;0.000018717739;;;;
1655.258397;30.743233;31.307929;0.000015317527;1659.014542;30.679318;31.268987;0.000015994920;1670.852128;30.440349;31.131044;0.000018735279;;;;
1661.256581;30.750295;31.315603;0.000015334115;1664.847723;30.686939;31.27699556;0.000016005429;1676.984196;30.447921;31.139248;0.000018752431;;;;
1667.245432;30.757339;31.323258;0.000015350684;1670.695719;30.694575;31.28500878;0.000016015661;1683.126291;30.455481;31.147428;0.000018769234;;;;
1673.225035;30.764368;31.330891;0.000015367071;1676.523439;30.702185;31.29297996;0.000016025461;1689.278549;30.463029;31.155583;0.000018785704;;;;
1679.196846;30.771382;31.338503;0.000015383331;1682.362483;30.709804;31.30095023;0.000016035003;1695.436766;30.470560;31.163711;0.000018801888;;;;
1685.165072;30.778386;31.346098;0.000015399339;1688.205742;30.717416;31.30890812;0.000016044372;1701.607042;30.478081;31.171819;0.000018817837;;;;
1691.132061;30.785386;31.353677;0.000015415044;1694.054360;30.725025;31.3168549;0.000016053543;1707.782862;30.485581;31.179899;0.000018833552;;;;
1697.098357;30.792376;31.361239;0.000015430562;1699.905986;30.732632;31.3247883;0.000016062394;1713.971562;30.493068;31.187958;0.000018849063;;;;
1703.067105;30.799363;31.368785;0.000015445733;1705.760981;30.740234;31.33270898;0.000016071046;1720.171225;30.500542;31.195996;0.000018864377;;;;
1709.039882;30.806348;31.376316;0.000015460543;1711.619503;30.747830;31.34060793;0.000016079262;1726.381353;30.507998;31.204011;0.000018879514;;;;
1715.018060;30.813327;31.383830;0.000015475044;1717.481666;30.755420;31.34849725;0.000016087389;1732.602041;30.515440;31.212003;0.000018894462;;;;
1720.997714;30.820292;31.391325;0.000015489428;1723.349311;30.763008;31.35637136;0.000016095141;1738.827706;30.522865;31.219972;0.000018909214;;;;
1726.979169;30.827244;31.398801;0.000015503628;1729.228050;30.770601;31.36424277;0.000016102686;1745.064292;30.530275;31.227919;0.000018923780;;;;
1732.962840;30.834185;31.406257;0.000015517590;1735.098195;30.778174;31.37208509;0.000016109988;1751.307569;30.537667;31.235841;0.000018938144;;;;
1738.945413;30.841114;31.413694;0.000015531372;1740.975533;30.785747;31.37991729;0.000016117017;1757.565253;30.545051;31.243748;0.000018952339;;;;
1744.927720;30.848033;31.421111;0.000015544884;1746.858632;30.793317;31.38773756;0.000016123828;1763.828299;30.552415;31.251627;0.000018966315;;;;
1750.912511;30.854946;31.428506;0.000015557975;1752.753140;30.800921;31.39558852;0.000016130501;1770.099808;30.559764;31.259482;0.000018980041;;;;
1756.901661;30.861851;31.435883;0.000015570771;1758.651470;30.808449;31.40334535;0.000016136722;1776.381447;30.567101;31.267316;0.000018993512;;;;
1762.902237;30.868756;31.443250;0.000015583308;1764.554793;30.816001;31.41112172;0.000016142815;1782.671178;30.574429;31.275128;0.000019006661;;;;
1768.909492;30.875658;31.450599;0.000015595427;1770.458525;30.823537;31.41887299;0.000016148649;1788.964376;30.581743;31.282915;0.000019019480;;;;
1774.918659;30.882549;31.457930;0.000015607359;1776.366512;30.831061;31.42660401;0.000016154270;1795.260720;30.589050;31.290682;0.000019031961;;;;
1780.928673;30.889432;31.465244;0.000015619075;1782.280519;30.838571;31.43431514;0.000016159721;1801.562067;30.596554;31.298657;0.000019044741;;;;
1786.944601;30.896312;31.472544;0.000015630427;1788.199464;30.846063;31.44200279;0.000016165020;1807.859520;30.603575;31.306062;0.000019055136;;;;
1792.966363;30.903189;31.479829;0.000015641504;1794.127554;30.853544;31.44967353;0.000016170170;1814.153633;30.610918;31.313850;0.000019067213;;;;
1798.995875;30.910065;31.487102;0.000015652294;1800.058783;30.860999;31.45731359;0.000016175204;1820.444676;30.618192;31.321530;0.000019078210;;;;
1805.022520;30.916926;31.494361;0.000015663072;1805.997918;30.868428;31.4649279;0.000016180213;1826.728700;30.625459;31.329188;0.000019088853;;;;
1811.045191;30.923777;31.501603;0.000015673676;1811.944929;30.875830;31.47251566;0.000016185246;1833.005805;30.632722;31.336830;0.000019099132;;;;
1817.066469;30.930619;31.508830;0.000015684141;1817.900359;30.883194;31.48006455;0.000016190268;1839.272826;30.639981;31.344456;0.000019109068;;;;
1823.086613;30.937451;31.516043;0.000015694463;1823.861862;30.890549;31.48761334;0.000016195522;1845.528173;30.647237;31.352064;0.000019118620;;;;
1829.095268;30.944264;31.523242;0.000015704926;1829.828519;30.897860;31.49512243;0.000016200888;1851.768293;30.654491;31.359658;0.000019127835;;;;
1835.090410;30.951062;31.530426;0.000015715413;1835.799535;30.905139;31.50260597;0.000016206447;1857.987731;30.661738;31.367232;0.000019136712;;;;
1841.072361;30.957845;31.537595;0.000015725889;1841.775884;30.912387;31.51006651;0.000016212219;1864.189322;30.668984;31.374793;0.000019145241;;;;
1847.041895;30.964619;31.544749;0.000015736174;1847.757323;30.919607;31.51750672;0.000016218199;1870.372957;30.676232;31.382345;0.000019153511;;;;
